frequency_hz,snr_db,repeat,feature,window_size,sta_size,lta_size,label_onset,label_end,label_width_samples,retained_scale_count,snr_definition,pearson_abs
100,6,42,M,21,30,150,213,237,25,156,full_trace_mean_square,0.9463110142655237
100,6,42,P,21,30,150,213,237,25,156,full_trace_mean_square,0.9455047015718417
100,6,42,SLTA,21,30,150,213,237,25,156,full_trace_mean_square,0.837912964309121
100,6,42,Std,21,30,150,213,237,25,156,full_trace_mean_square,0.9601790690551738
100,6,42,S,21,30,150,213,237,25,156,full_trace_mean_square,0.3653095848155246
100,6,42,K,21,30,150,213,237,25,156,full_trace_mean_square,0.42873458400318915
100,6,43,M,21,30,150,213,237,25,157,full_trace_mean_square,0.942569055469465
100,6,43,P,21,30,150,213,237,25,157,full_trace_mean_square,0.9456239892610069
100,6,43,SLTA,21,30,150,213,237,25,157,full_trace_mean_square,0.8211232476764748
100,6,43,Std,21,30,150,213,237,25,157,full_trace_mean_square,0.957341170638468
100,6,43,S,21,30,150,213,237,25,157,full_trace_mean_square,0.31999627955814164
100,6,43,K,21,30,150,213,237,25,157,full_trace_mean_square,0.34448359506857373
100,6,44,M,21,30,150,213,237,25,158,full_trace_mean_square,0.9453201668066376
100,6,44,P,21,30,150,213,237,25,158,full_trace_mean_square,0.9459396102354264
100,6,44,SLTA,21,30,150,213,237,25,158,full_trace_mean_square,0.8370553076373927
100,6,44,Std,21,30,150,213,237,25,158,full_trace_mean_square,0.9586895123067993
100,6,44,S,21,30,150,213,237,25,158,full_trace_mean_square,0.4028548546923357
100,6,44,K,21,30,150,213,237,25,158,full_trace_mean_square,0.40308096283131256
100,6,45,M,21,30,150,213,237,25,165,full_trace_mean_square,0.9448668709935603
100,6,45,P,21,30,150,213,237,25,165,full_trace_mean_square,0.945598378474927
100,6,45,SLTA,21,30,150,213,237,25,165,full_trace_mean_square,0.8385916412610817
100,6,45,Std,21,30,150,213,237,25,165,full_trace_mean_square,0.9594696733434978
100,6,45,S,21,30,150,213,237,25,165,full_trace_mean_square,0.3925375638592721
100,6,45,K,21,30,150,213,237,25,165,full_trace_mean_square,0.3961855719810877
100,6,46,M,21,30,150,213,237,25,172,full_trace_mean_square,0.9470423707391648
100,6,46,P,21,30,150,213,237,25,172,full_trace_mean_square,0.9457128809323464
100,6,46,SLTA,21,30,150,213,237,25,172,full_trace_mean_square,0.8426069595107791
100,6,46,Std,21,30,150,213,237,25,172,full_trace_mean_square,0.9594138042198639
100,6,46,S,21,30,150,213,237,25,172,full_trace_mean_square,0.4191290091126658
100,6,46,K,21,30,150,213,237,25,172,full_trace_mean_square,0.47615833512969885
100,6,47,M,21,30,150,213,237,25,179,full_trace_mean_square,0.9453619656403885
100,6,47,P,21,30,150,213,237,25,179,full_trace_mean_square,0.9458824879738725
100,6,47,SLTA,21,30,150,213,237,25,179,full_trace_mean_square,0.8311144386099178
100,6,47,Std,21,30,150,213,237,25,179,full_trace_mean_square,0.9585567643764707
100,6,47,S,21,30,150,213,237,25,179,full_trace_mean_square,0.4499778612597687
100,6,47,K,21,30,150,213,237,25,179,full_trace_mean_square,0.42127521629167175
100,6,48,M,21,30,150,213,237,25,190,full_trace_mean_square,0.9462093625209704
100,6,48,P,21,30,150,213,237,25,190,full_trace_mean_square,0.9461155806136072
100,6,48,SLTA,21,30,150,213,237,25,190,full_trace_mean_square,0.844567793137025
100,6,48,Std,21,30,150,213,237,25,190,full_trace_mean_square,0.9604030707021189
100,6,48,S,21,30,150,213,237,25,190,full_trace_mean_square,0.36855667093860633
100,6,48,K,21,30,150,213,237,25,190,full_trace_mean_square,0.3633896124348523
100,6,49,M,21,30,150,213,237,25,167,full_trace_mean_square,0.9461269536497666
100,6,49,P,21,30,150,213,237,25,167,full_trace_mean_square,0.9459180251250213
100,6,49,SLTA,21,30,150,213,237,25,167,full_trace_mean_square,0.8241622775706419
100,6,49,Std,21,30,150,213,237,25,167,full_trace_mean_square,0.9588931480520058
100,6,49,S,21,30,150,213,237,25,167,full_trace_mean_square,0.35585127775757935
100,6,49,K,21,30,150,213,237,25,167,full_trace_mean_square,0.31763025672464973
100,6,50,M,21,30,150,213,237,25,167,full_trace_mean_square,0.945893332620768
100,6,50,P,21,30,150,213,237,25,167,full_trace_mean_square,0.9456745747721996
100,6,50,SLTA,21,30,150,213,237,25,167,full_trace_mean_square,0.8434766029153704
100,6,50,Std,21,30,150,213,237,25,167,full_trace_mean_square,0.9592001198332134
100,6,50,S,21,30,150,213,237,25,167,full_trace_mean_square,0.3815901786403231
100,6,50,K,21,30,150,213,237,25,167,full_trace_mean_square,0.42761908461615333
100,6,51,M,21,30,150,213,237,25,158,full_trace_mean_square,0.9458329142079421
100,6,51,P,21,30,150,213,237,25,158,full_trace_mean_square,0.9454898099072098
100,6,51,SLTA,21,30,150,213,237,25,158,full_trace_mean_square,0.8219500450317136
100,6,51,Std,21,30,150,213,237,25,158,full_trace_mean_square,0.9595919477075264
100,6,51,S,21,30,150,213,237,25,158,full_trace_mean_square,0.4023545550352825
100,6,51,K,21,30,150,213,237,25,158,full_trace_mean_square,0.3729835703906802
100,6,52,M,21,30,150,213,237,25,148,full_trace_mean_square,0.9470860247318769
100,6,52,P,21,30,150,213,237,25,148,full_trace_mean_square,0.9466908660709692
100,6,52,SLTA,21,30,150,213,237,25,148,full_trace_mean_square,0.8467788088938732
100,6,52,Std,21,30,150,213,237,25,148,full_trace_mean_square,0.9595855036146201
100,6,52,S,21,30,150,213,237,25,148,full_trace_mean_square,0.2811651451683385
100,6,52,K,21,30,150,213,237,25,148,full_trace_mean_square,0.300987017984922
100,6,53,M,21,30,150,213,237,25,159,full_trace_mean_square,0.9468311568088563
100,6,53,P,21,30,150,213,237,25,159,full_trace_mean_square,0.9461523881829454
100,6,53,SLTA,21,30,150,213,237,25,159,full_trace_mean_square,0.8377641540510592
100,6,53,Std,21,30,150,213,237,25,159,full_trace_mean_square,0.9595460798082551
100,6,53,S,21,30,150,213,237,25,159,full_trace_mean_square,0.30551447145613236
100,6,53,K,21,30,150,213,237,25,159,full_trace_mean_square,0.33775558810436856
100,6,54,M,21,30,150,213,237,25,156,full_trace_mean_square,0.944650617767993
100,6,54,P,21,30,150,213,237,25,156,full_trace_mean_square,0.9456110688111936
100,6,54,SLTA,21,30,150,213,237,25,156,full_trace_mean_square,0.7897476331633088
100,6,54,Std,21,30,150,213,237,25,156,full_trace_mean_square,0.9599125721272828
100,6,54,S,21,30,150,213,237,25,156,full_trace_mean_square,0.3799484971691969
100,6,54,K,21,30,150,213,237,25,156,full_trace_mean_square,0.3162437695478652
100,6,55,M,21,30,150,213,237,25,177,full_trace_mean_square,0.9441028410409137
100,6,55,P,21,30,150,213,237,25,177,full_trace_mean_square,0.9462413090379371
100,6,55,SLTA,21,30,150,213,237,25,177,full_trace_mean_square,0.8209013372799707
100,6,55,Std,21,30,150,213,237,25,177,full_trace_mean_square,0.958354209837619
100,6,55,S,21,30,150,213,237,25,177,full_trace_mean_square,0.3391056021869265
100,6,55,K,21,30,150,213,237,25,177,full_trace_mean_square,0.3569538158627117
100,6,56,M,21,30,150,213,237,25,174,full_trace_mean_square,0.945084319937271
100,6,56,P,21,30,150,213,237,25,174,full_trace_mean_square,0.9461133974987623
100,6,56,SLTA,21,30,150,213,237,25,174,full_trace_mean_square,0.8410206017731723
100,6,56,Std,21,30,150,213,237,25,174,full_trace_mean_square,0.9580273448438299
100,6,56,S,21,30,150,213,237,25,174,full_trace_mean_square,0.30349612382545166
100,6,56,K,21,30,150,213,237,25,174,full_trace_mean_square,0.29096083313095017
100,6,57,M,21,30,150,213,237,25,167,full_trace_mean_square,0.9444995503642756
100,6,57,P,21,30,150,213,237,25,167,full_trace_mean_square,0.9461585438896283
100,6,57,SLTA,21,30,150,213,237,25,167,full_trace_mean_square,0.8146358111764764
100,6,57,Std,21,30,150,213,237,25,167,full_trace_mean_square,0.9589719528954076
100,6,57,S,21,30,150,213,237,25,167,full_trace_mean_square,0.31336535784576824
100,6,57,K,21,30,150,213,237,25,167,full_trace_mean_square,0.35125286933066874
100,6,58,M,21,30,150,213,237,25,173,full_trace_mean_square,0.9449176157150596
100,6,58,P,21,30,150,213,237,25,173,full_trace_mean_square,0.9451508028340575
100,6,58,SLTA,21,30,150,213,237,25,173,full_trace_mean_square,0.8092407305670963
100,6,58,Std,21,30,150,213,237,25,173,full_trace_mean_square,0.9577657722906027
100,6,58,S,21,30,150,213,237,25,173,full_trace_mean_square,0.3865230868856871
100,6,58,K,21,30,150,213,237,25,173,full_trace_mean_square,0.3466983219648388
100,6,59,M,21,30,150,213,237,25,147,full_trace_mean_square,0.9459659714229743
100,6,59,P,21,30,150,213,237,25,147,full_trace_mean_square,0.9462652870629178
100,6,59,SLTA,21,30,150,213,237,25,147,full_trace_mean_square,0.8318332509912496
100,6,59,Std,21,30,150,213,237,25,147,full_trace_mean_square,0.9591753371374286
100,6,59,S,21,30,150,213,237,25,147,full_trace_mean_square,0.3754094973795012
100,6,59,K,21,30,150,213,237,25,147,full_trace_mean_square,0.33881364427988203
100,6,60,M,21,30,150,213,237,25,177,full_trace_mean_square,0.9414778789507756
100,6,60,P,21,30,150,213,237,25,177,full_trace_mean_square,0.9455625421383541
100,6,60,SLTA,21,30,150,213,237,25,177,full_trace_mean_square,0.8236290680594087
100,6,60,Std,21,30,150,213,237,25,177,full_trace_mean_square,0.9579370797502145
100,6,60,S,21,30,150,213,237,25,177,full_trace_mean_square,0.38218631502057465
100,6,60,K,21,30,150,213,237,25,177,full_trace_mean_square,0.24832605805037644
100,6,61,M,21,30,150,213,237,25,150,full_trace_mean_square,0.9465642407055564
100,6,61,P,21,30,150,213,237,25,150,full_trace_mean_square,0.9459545851235519
100,6,61,SLTA,21,30,150,213,237,25,150,full_trace_mean_square,0.8332081025495383
100,6,61,Std,21,30,150,213,237,25,150,full_trace_mean_square,0.958864730254342
100,6,61,S,21,30,150,213,237,25,150,full_trace_mean_square,0.36604527777313667
100,6,61,K,21,30,150,213,237,25,150,full_trace_mean_square,0.3831033505904451
100,6,62,M,21,30,150,213,237,25,167,full_trace_mean_square,0.9442926735649518
100,6,62,P,21,30,150,213,237,25,167,full_trace_mean_square,0.9454126947512007
100,6,62,SLTA,21,30,150,213,237,25,167,full_trace_mean_square,0.8415651265818537
100,6,62,Std,21,30,150,213,237,25,167,full_trace_mean_square,0.9591516911029834
100,6,62,S,21,30,150,213,237,25,167,full_trace_mean_square,0.4387807283899248
100,6,62,K,21,30,150,213,237,25,167,full_trace_mean_square,0.39731655821127193
100,6,63,M,21,30,150,213,237,25,167,full_trace_mean_square,0.9427078182146257
100,6,63,P,21,30,150,213,237,25,167,full_trace_mean_square,0.9452436418244715
100,6,63,SLTA,21,30,150,213,237,25,167,full_trace_mean_square,0.824982717716734
100,6,63,Std,21,30,150,213,237,25,167,full_trace_mean_square,0.9578916865856979
100,6,63,S,21,30,150,213,237,25,167,full_trace_mean_square,0.3902419383711517
100,6,63,K,21,30,150,213,237,25,167,full_trace_mean_square,0.3983423925785714
100,6,64,M,21,30,150,213,237,25,172,full_trace_mean_square,0.9457967291865899
100,6,64,P,21,30,150,213,237,25,172,full_trace_mean_square,0.945744675004628
100,6,64,SLTA,21,30,150,213,237,25,172,full_trace_mean_square,0.8418979343422719
100,6,64,Std,21,30,150,213,237,25,172,full_trace_mean_square,0.9598869139506424
100,6,64,S,21,30,150,213,237,25,172,full_trace_mean_square,0.43566612250143033
100,6,64,K,21,30,150,213,237,25,172,full_trace_mean_square,0.3815742264666285
100,6,65,M,21,30,150,213,237,25,163,full_trace_mean_square,0.9441780058423586
100,6,65,P,21,30,150,213,237,25,163,full_trace_mean_square,0.9458311922560876
100,6,65,SLTA,21,30,150,213,237,25,163,full_trace_mean_square,0.8288691730548369
100,6,65,Std,21,30,150,213,237,25,163,full_trace_mean_square,0.9600038358140086
100,6,65,S,21,30,150,213,237,25,163,full_trace_mean_square,0.3906164471504965
100,6,65,K,21,30,150,213,237,25,163,full_trace_mean_square,0.34916118722982653
100,6,66,M,21,30,150,213,237,25,168,full_trace_mean_square,0.9456257067180249
100,6,66,P,21,30,150,213,237,25,168,full_trace_mean_square,0.9456290438864887
100,6,66,SLTA,21,30,150,213,237,25,168,full_trace_mean_square,0.8195627772209194
100,6,66,Std,21,30,150,213,237,25,168,full_trace_mean_square,0.9594708847901966
100,6,66,S,21,30,150,213,237,25,168,full_trace_mean_square,0.4269708473513073
100,6,66,K,21,30,150,213,237,25,168,full_trace_mean_square,0.3951299239085213
100,6,67,M,21,30,150,213,237,25,172,full_trace_mean_square,0.9469439469339392
100,6,67,P,21,30,150,213,237,25,172,full_trace_mean_square,0.945715799923071
100,6,67,SLTA,21,30,150,213,237,25,172,full_trace_mean_square,0.8412945162008623
100,6,67,Std,21,30,150,213,237,25,172,full_trace_mean_square,0.9603969478296577
100,6,67,S,21,30,150,213,237,25,172,full_trace_mean_square,0.30971387777641
100,6,67,K,21,30,150,213,237,25,172,full_trace_mean_square,0.39069181981317
100,6,68,M,21,30,150,213,237,25,168,full_trace_mean_square,0.9440250513580953
100,6,68,P,21,30,150,213,237,25,168,full_trace_mean_square,0.9457796603606907
100,6,68,SLTA,21,30,150,213,237,25,168,full_trace_mean_square,0.8233507478481363
100,6,68,Std,21,30,150,213,237,25,168,full_trace_mean_square,0.9593098027829298
100,6,68,S,21,30,150,213,237,25,168,full_trace_mean_square,0.389268316381717
100,6,68,K,21,30,150,213,237,25,168,full_trace_mean_square,0.3974109012622422
100,6,69,M,21,30,150,213,237,25,161,full_trace_mean_square,0.9468446388556592
100,6,69,P,21,30,150,213,237,25,161,full_trace_mean_square,0.9464903167278054
100,6,69,SLTA,21,30,150,213,237,25,161,full_trace_mean_square,0.8455667854409399
100,6,69,Std,21,30,150,213,237,25,161,full_trace_mean_square,0.9599334813596732
100,6,69,S,21,30,150,213,237,25,161,full_trace_mean_square,0.3145477794832141
100,6,69,K,21,30,150,213,237,25,161,full_trace_mean_square,0.29083025207543234
100,6,70,M,21,30,150,213,237,25,181,full_trace_mean_square,0.9467001566429095
100,6,70,P,21,30,150,213,237,25,181,full_trace_mean_square,0.9451395394872452
100,6,70,SLTA,21,30,150,213,237,25,181,full_trace_mean_square,0.8427488594214453
100,6,70,Std,21,30,150,213,237,25,181,full_trace_mean_square,0.9604178457695359
100,6,70,S,21,30,150,213,237,25,181,full_trace_mean_square,0.4308508754122352
100,6,70,K,21,30,150,213,237,25,181,full_trace_mean_square,0.4139758011695772
100,6,71,M,21,30,150,213,237,25,173,full_trace_mean_square,0.9439227353724003
100,6,71,P,21,30,150,213,237,25,173,full_trace_mean_square,0.9456993939696093
100,6,71,SLTA,21,30,150,213,237,25,173,full_trace_mean_square,0.8318312889372653
100,6,71,Std,21,30,150,213,237,25,173,full_trace_mean_square,0.958262127141198
100,6,71,S,21,30,150,213,237,25,173,full_trace_mean_square,0.4111393092178576
100,6,71,K,21,30,150,213,237,25,173,full_trace_mean_square,0.43525399150555055
100,6,72,M,21,30,150,213,237,25,167,full_trace_mean_square,0.9421389055130899
100,6,72,P,21,30,150,213,237,25,167,full_trace_mean_square,0.9459906932825447
100,6,72,SLTA,21,30,150,213,237,25,167,full_trace_mean_square,0.8407118934995729
100,6,72,Std,21,30,150,213,237,25,167,full_trace_mean_square,0.9576788101164445
100,6,72,S,21,30,150,213,237,25,167,full_trace_mean_square,0.48716889444196676
100,6,72,K,21,30,150,213,237,25,167,full_trace_mean_square,0.37586148965449356
100,6,73,M,21,30,150,213,237,25,151,full_trace_mean_square,0.9432048564102946
100,6,73,P,21,30,150,213,237,25,151,full_trace_mean_square,0.9454906613316021
100,6,73,SLTA,21,30,150,213,237,25,151,full_trace_mean_square,0.8334848745813845
100,6,73,Std,21,30,150,213,237,25,151,full_trace_mean_square,0.9585736453074266
100,6,73,S,21,30,150,213,237,25,151,full_trace_mean_square,0.369564444881517
100,6,73,K,21,30,150,213,237,25,151,full_trace_mean_square,0.4064904842414146
100,6,74,M,21,30,150,213,237,25,166,full_trace_mean_square,0.9476596573180347
100,6,74,P,21,30,150,213,237,25,166,full_trace_mean_square,0.94607981750105
100,6,74,SLTA,21,30,150,213,237,25,166,full_trace_mean_square,0.8274385445521298
100,6,74,Std,21,30,150,213,237,25,166,full_trace_mean_square,0.9597488022154997
100,6,74,S,21,30,150,213,237,25,166,full_trace_mean_square,0.3890705929827924
100,6,74,K,21,30,150,213,237,25,166,full_trace_mean_square,0.3651013825309499
100,6,75,M,21,30,150,213,237,25,153,full_trace_mean_square,0.9449449089930003
100,6,75,P,21,30,150,213,237,25,153,full_trace_mean_square,0.9464176754915345
100,6,75,SLTA,21,30,150,213,237,25,153,full_trace_mean_square,0.831829882230277
100,6,75,Std,21,30,150,213,237,25,153,full_trace_mean_square,0.9576194215871189
100,6,75,S,21,30,150,213,237,25,153,full_trace_mean_square,0.20387060751637215
100,6,75,K,21,30,150,213,237,25,153,full_trace_mean_square,0.2432640076165872
100,6,76,M,21,30,150,213,237,25,160,full_trace_mean_square,0.9423408604505938
100,6,76,P,21,30,150,213,237,25,160,full_trace_mean_square,0.9458040316289631
100,6,76,SLTA,21,30,150,213,237,25,160,full_trace_mean_square,0.8044688578335673
100,6,76,Std,21,30,150,213,237,25,160,full_trace_mean_square,0.9575632403159907
100,6,76,S,21,30,150,213,237,25,160,full_trace_mean_square,0.33140801425841643
100,6,76,K,21,30,150,213,237,25,160,full_trace_mean_square,0.3140105839730295
100,6,77,M,21,30,150,213,237,25,163,full_trace_mean_square,0.9460531768578779
100,6,77,P,21,30,150,213,237,25,163,full_trace_mean_square,0.9462769247658132
100,6,77,SLTA,21,30,150,213,237,25,163,full_trace_mean_square,0.8042722113482328
100,6,77,Std,21,30,150,213,237,25,163,full_trace_mean_square,0.9585788741480313
100,6,77,S,21,30,150,213,237,25,163,full_trace_mean_square,0.24632160066927516
100,6,77,K,21,30,150,213,237,25,163,full_trace_mean_square,0.26840669910851445
100,6,78,M,21,30,150,213,237,25,170,full_trace_mean_square,0.9453690263331149
100,6,78,P,21,30,150,213,237,25,170,full_trace_mean_square,0.945934904449193
100,6,78,SLTA,21,30,150,213,237,25,170,full_trace_mean_square,0.8239073593524503
100,6,78,Std,21,30,150,213,237,25,170,full_trace_mean_square,0.9601610465593546
100,6,78,S,21,30,150,213,237,25,170,full_trace_mean_square,0.38529908861616136
100,6,78,K,21,30,150,213,237,25,170,full_trace_mean_square,0.34343400849547384
100,6,79,M,21,30,150,213,237,25,178,full_trace_mean_square,0.9454915917953137
100,6,79,P,21,30,150,213,237,25,178,full_trace_mean_square,0.9461128779256087
100,6,79,SLTA,21,30,150,213,237,25,178,full_trace_mean_square,0.837834303596274
100,6,79,Std,21,30,150,213,237,25,178,full_trace_mean_square,0.9594493720110139
100,6,79,S,21,30,150,213,237,25,178,full_trace_mean_square,0.4109519715948164
100,6,79,K,21,30,150,213,237,25,178,full_trace_mean_square,0.2949437570792906
100,6,80,M,21,30,150,213,237,25,177,full_trace_mean_square,0.9427328424776461
